character_description,label
"adaptable, spontaneous, unpredictable, lively; while exploring caves",3
"chaotic, playful, rebellious, nonconformist; ""Let's see what happens""; on the ship",3
"spontaneous, rebellious, lively; in the city",3
"witty, free-spirited, nonconformist, energetic; on the ship",3
"lively, rebellious, adventurous; on the battlefield",3
"nonconformist, energetic, witty, unpredictable, playful; ""Why not try it?""; at dawn",3
"witty, playful, energetic, nonconformist, free-spirited; ""Rules are for others""; at the market",3
"chaotic, energetic, lively, spontaneous, adaptable; ""Let's see what happens""; on the ship",3
"nonconformist, free-spirited, energetic, adaptable, spontaneous; at the market",3
"free-spirited, impulsive, unconventional; ""Let's see what happens""; on the battlefield",3
"nonconformist, witty, adventurous, unconventional; in the city",3
"rebellious, adventurous, chaotic, spontaneous; in the city",3
"chaotic, impulsive, lively, playful; during the journey",3
"nonconformist, impulsive, witty, adventurous; ""Rules are for others""; on the ship",3
"rebellious, unpredictable, unconventional, playful, chaotic; ""Rules are for others""; on the battlefield",3
"adaptable, chaotic, energetic; in the city",3
"nonconformist, energetic, adventurous; in the library",3
"impulsive, energetic, unconventional, lively, playful; ""Rules are for others""; during winter",3
"playful, nonconformist, chaotic; on the battlefield",3
"nonconformist, witty, rebellious, lively, energetic; ""Rules are for others""; in the forest",3
"unpredictable, nonconformist, lively, adventurous; ""Why not try it?""; while exploring caves",3
"free-spirited, nonconformist, playful; in the city",3
"adaptable, lively, unpredictable, impulsive; ""Let's see what happens""; in the city",3
"lively, witty, adaptable, energetic; ""Rules are for others""; in the library",3
"witty, impulsive, nonconformist, unpredictable; on the ship",3
"rebellious, witty, nonconformist, unpredictable, free-spirited; ""Let's see what happens""; while exploring caves",3
"unpredictable, impulsive, rebellious; ""Let's see what happens""; in the library",3
"free-spirited, unconventional, nonconformist; during winter",3
"nonconformist, unconventional, lively; ""Why not try it?""; in the city",3
"unconventional, unpredictable, witty, adventurous; in the city",3
"nonconformist, impulsive, chaotic, unconventional; while exploring caves",3
"spontaneous, chaotic, impulsive, adaptable, unconventional; during the journey",3
"spontaneous, playful, chaotic, witty; in the forest",3
"chaotic, spontaneous, unpredictable, nonconformist, witty; ""Why not try it?""; during the journey",3
"playful, free-spirited, unconventional, chaotic, energetic; ""Why not try it?""; in the library",3
"witty, adventurous, energetic, chaotic; on the ship",3
"free-spirited, unconventional, adventurous, unpredictable; during winter",3
"spontaneous, playful, unconventional; ""Let's see what happens""; on the ship",3
"adventurous, playful, energetic; ""Why not try it?""; in the city",3
"unpredictable, playful, unconventional, impulsive, nonconformist; ""Rules are for others""; during winter",3
"chaotic, rebellious, unpredictable, free-spirited, adaptable; ""Rules are for others""; on the ship",3
"free-spirited, chaotic, impulsive, unpredictable, rebellious; ""Why not try it?""; at dawn",3
"spontaneous, chaotic, unconventional, rebellious, unpredictable; ""Why not try it?""; at dawn",3
"witty, rebellious, chaotic, adventurous, unconventional; ""Why not try it?""; at dawn",3
"free-spirited, unconventional, witty; during winter",3
"unpredictable, playful, witty, adventurous, chaotic; ""Let's see what happens""; on the battlefield",3
"impulsive, chaotic, rebellious, witty; at the market",3
"witty, unconventional, playful; on the ship",3
"lively, spontaneous, adaptable, adventurous; ""Why not try it?""; during the journey",3
"impulsive, free-spirited, witty; during the journey",3
"unconventional, witty, chaotic, energetic, rebellious; ""Rules are for others""; while exploring caves",3
"impulsive, rebellious, unpredictable; ""Rules are for others""; during the journey",3
"unconventional, chaotic, adaptable, unpredictable; ""Why not try it?""; at dawn",3
"chaotic, rebellious, spontaneous, adventurous; ""Let's see what happens""; in the forest",3
"unpredictable, rebellious, impulsive, witty, unconventional; ""Let's see what happens""; at the market",3
"witty, unconventional, playful; ""Rules are for others""; during winter",3
"energetic, impulsive, lively, playful; in the library",3
"free-spirited, nonconformist, adventurous; during the journey",3
"witty, nonconformist, impulsive, adventurous; in the city",3
"witty, lively, rebellious, playful; in the library",3
"playful, nonconformist, adventurous; ""Why not try it?""; at the market",3
"free-spirited, witty, lively, nonconformist, unconventional; ""Let's see what happens""; at the market",3
"impulsive, energetic, adventurous, rebellious, unpredictable; ""Let's see what happens""; in the city",3
"lively, chaotic, rebellious, playful; in the forest",3
"rebellious, unpredictable, witty; on the ship",3
"unpredictable, adaptable, chaotic; ""Rules are for others""; on the battlefield",3
"nonconformist, chaotic, playful, spontaneous, energetic; ""Let's see what happens""; at the market",3
"playful, spontaneous, chaotic, unconventional, lively; ""Why not try it?""; while exploring caves",3
"energetic, free-spirited, playful, rebellious, chaotic; while exploring caves",3
"lively, chaotic, adventurous; in the library",3
"unconventional, energetic, nonconformist, free-spirited, unpredictable; in the forest",3
"lively, adaptable, playful, chaotic, adventurous; at dawn",3
"chaotic, unconventional, witty, free-spirited; at dawn",3
"chaotic, witty, adaptable, free-spirited, playful; ""Why not try it?""; during winter",3
"nonconformist, lively, playful, adventurous, impulsive; ""Rules are for others""; in the library",3
"rebellious, unpredictable, adaptable; ""Rules are for others""; while exploring caves",3
"impulsive, playful, adventurous, spontaneous, free-spirited; ""Why not try it?""; in the library",3
"unpredictable, nonconformist, adventurous, chaotic, free-spirited; ""Rules are for others""; at the market",3
"free-spirited, witty, rebellious, nonconformist; ""Why not try it?""; on the battlefield",3
"witty, chaotic, adaptable; ""Why not try it?""; in the forest",3
"free-spirited, rebellious, playful, energetic; while exploring caves",3
"energetic, adventurous, free-spirited, witty, playful; at the market",3
"lively, playful, witty, adventurous; ""Why not try it?""; during the journey",3
"witty, spontaneous, adaptable, playful, adventurous; in the forest",3
"unconventional, impulsive, lively, free-spirited, playful; ""Let's see what happens""; while exploring caves",3
"spontaneous, playful, unpredictable; during the journey",3
"energetic, spontaneous, chaotic, adventurous; ""Why not try it?""; in the city",3
"impulsive, chaotic, unpredictable; ""Let's see what happens""; during the journey",3
"free-spirited, adventurous, energetic; on the battlefield",3
"witty, unconventional, spontaneous; on the ship",3
"rebellious, energetic, playful, chaotic, lively; ""Why not try it?""; on the battlefield",3
"unconventional, free-spirited, playful, adventurous; at dawn",3
"spontaneous, impulsive, adaptable, adventurous; in the library",3
"witty, energetic, adaptable, nonconformist; ""Rules are for others""; while exploring caves",3
"energetic, playful, free-spirited; at the market",3
"impulsive, lively, spontaneous, nonconformist; on the battlefield",3
"adaptable, unconventional, playful, adventurous, unpredictable; ""Rules are for others""; while exploring caves",3
"nonconformist, playful, chaotic; ""Rules are for others""; at dawn",3
"impulsive, adventurous, nonconformist, energetic, lively; during the journey",3
"lively, adventurous, adaptable, nonconformist; ""Rules are for others""; while exploring caves",3
"nonconformist, lively, playful, chaotic; in the forest",3
"nonconformist, adaptable, rebellious, energetic, playful; during the journey",3
"adventurous, unpredictable, spontaneous, free-spirited, rebellious; during the journey",3
"impulsive, unpredictable, unconventional, nonconformist, free-spirited; on the battlefield",3
"energetic, free-spirited, rebellious, playful, chaotic; in the forest",3
"free-spirited, impulsive, unconventional, nonconformist; during the journey",3
"spontaneous, witty, energetic, impulsive, unconventional; ""Rules are for others""; on the battlefield",3
"adventurous, unconventional, playful; ""Rules are for others""; at dawn",3
"energetic, chaotic, adventurous, impulsive, spontaneous; ""Rules are for others""; during the journey",3
"rebellious, playful, free-spirited, witty; on the ship",3
"energetic, unpredictable, adaptable; at the market",3
"adventurous, nonconformist, spontaneous; in the forest",3
"unpredictable, spontaneous, lively, impulsive, free-spirited; ""Rules are for others""; while exploring caves",3
"energetic, unpredictable, adaptable, witty, nonconformist; in the city",3
"free-spirited, rebellious, adaptable; ""Rules are for others""; on the ship",3
"energetic, spontaneous, impulsive, witty; in the forest",3
"unconventional, nonconformist, rebellious; in the library",3
"spontaneous, rebellious, free-spirited, adventurous, impulsive; ""Why not try it?""; in the forest",3
"energetic, chaotic, witty; during the journey",3
"unconventional, free-spirited, impulsive, spontaneous; on the ship",3
"lively, playful, impulsive, unpredictable, spontaneous; during the journey",3
"free-spirited, impulsive, spontaneous, adaptable; during winter",3
"witty, nonconformist, free-spirited, impulsive, energetic; ""Let's see what happens""; at dawn",3
"impulsive, adaptable, unpredictable, free-spirited, nonconformist; ""Rules are for others""; during the journey",3
"lively, adventurous, spontaneous; in the library",3
"unconventional, unpredictable, impulsive; during the journey",3
"energetic, impulsive, adaptable; in the library",3
"energetic, rebellious, lively; at dawn",3
"chaotic, playful, nonconformist, energetic; ""Let's see what happens""; while exploring caves",3
"adventurous, unconventional, adaptable; in the city",3
"free-spirited, impulsive, nonconformist, energetic; ""Rules are for others""; at dawn",3
"unconventional, free-spirited, witty; ""Rules are for others""; in the city",3
"adaptable, playful, spontaneous, witty; ""Why not try it?""; in the library",3
"lively, energetic, nonconformist, chaotic, impulsive; at dawn",3
"unconventional, witty, lively, chaotic, adaptable; at the market",3
"energetic, unconventional, lively, impulsive, unpredictable; ""Let's see what happens""; during the journey",3
"lively, witty, playful, rebellious, free-spirited; during the journey",3
"energetic, playful, chaotic, unconventional; ""Why not try it?""; at dawn",3
"nonconformist, adaptable, playful, impulsive; at the market",3
"spontaneous, energetic, rebellious, unpredictable; ""Let's see what happens""; on the ship",3
"unpredictable, rebellious, playful, impulsive; during winter",3
"adventurous, adaptable, chaotic, energetic; ""Why not try it?""; at the market",3
"rebellious, witty, spontaneous, chaotic, impulsive; ""Why not try it?""; in the library",3
"witty, spontaneous, unconventional, playful; on the battlefield",3
"nonconformist, free-spirited, adaptable, witty, playful; ""Rules are for others""; while exploring caves",3
"energetic, nonconformist, impulsive, lively, witty; ""Why not try it?""; while exploring caves",3
"chaotic, lively, adaptable; ""Why not try it?""; at dawn",3
"spontaneous, impulsive, energetic; ""Rules are for others""; in the forest",3
"unconventional, free-spirited, energetic; during the journey",3
"chaotic, energetic, unconventional, playful, lively; ""Rules are for others""; during winter",3
"playful, spontaneous, witty, free-spirited; on the ship",3
"free-spirited, energetic, spontaneous, rebellious; ""Why not try it?""; in the city",3
"nonconformist, playful, spontaneous, chaotic, lively; at dawn",3
"spontaneous, impulsive, energetic, free-spirited; at dawn",3
"playful, adaptable, free-spirited; ""Rules are for others""; during winter",3
"adventurous, adaptable, impulsive; in the forest",3
"adaptable, free-spirited, playful, energetic, nonconformist; ""Let's see what happens""; during the journey",3
"lively, impulsive, energetic; ""Why not try it?""; while exploring caves",3
"rebellious, witty, spontaneous, nonconformist, unpredictable; ""Let's see what happens""; at the market",3
"witty, chaotic, unpredictable; ""Let's see what happens""; during the journey",3
"unconventional, unpredictable, energetic; at the market",3
"playful, impulsive, nonconformist; during winter",3
"adaptable, unconventional, adventurous, unpredictable; ""Rules are for others""; during the journey",3
"nonconformist, lively, unconventional, adaptable; ""Let's see what happens""; during winter",3
"nonconformist, energetic, spontaneous, lively, unconventional; in the forest",3
"nonconformist, impulsive, lively, unpredictable, free-spirited; while exploring caves",3
"adaptable, chaotic, lively, spontaneous; at dawn",3
"unconventional, adaptable, unpredictable, nonconformist, spontaneous; ""Why not try it?""; during winter",3
"adventurous, spontaneous, lively, impulsive, playful; at the market",3
"playful, nonconformist, adventurous, impulsive; ""Rules are for others""; in the city",3
"rebellious, adventurous, impulsive, unpredictable, adaptable; at dawn",3
"rebellious, adaptable, spontaneous, free-spirited; ""Let's see what happens""; at the market",3
"adventurous, rebellious, unconventional, chaotic; ""Why not try it?""; on the ship",3
"chaotic, nonconformist, free-spirited; in the city",3
"adventurous, chaotic, lively, energetic, witty; ""Let's see what happens""; in the forest",3
"free-spirited, spontaneous, energetic, adaptable, adventurous; in the library",3
"unconventional, adaptable, witty, spontaneous; in the library",3
"chaotic, spontaneous, lively, playful, adventurous; ""Rules are for others""; in the forest",3
"adaptable, spontaneous, playful, unconventional, free-spirited; while exploring caves",3
"rebellious, adventurous, impulsive, chaotic; ""Why not try it?""; in the forest",3
"unconventional, witty, free-spirited, rebellious, impulsive; ""Rules are for others""; in the forest",3
"adaptable, lively, nonconformist, adventurous; ""Let's see what happens""; during winter",3
"playful, energetic, chaotic, adaptable; ""Why not try it?""; at dawn",3
"free-spirited, unpredictable, spontaneous, energetic; in the city",3
"adaptable, spontaneous, impulsive, free-spirited, chaotic; ""Let's see what happens""; in the city",3
"chaotic, free-spirited, lively, playful; in the city",3
"adventurous, witty, nonconformist, free-spirited; on the battlefield",3
"energetic, rebellious, adventurous, lively; at the market",3
"unconventional, energetic, spontaneous, nonconformist, free-spirited; in the city",3
"lively, chaotic, witty; during winter",3
"playful, adventurous, nonconformist; during winter",3
"free-spirited, adaptable, rebellious, chaotic; ""Let's see what happens""; while exploring caves",3
"playful, free-spirited, unpredictable, energetic, spontaneous; on the ship",3
"rebellious, nonconformist, free-spirited, witty, spontaneous; on the ship",3
"impulsive, rebellious, lively; in the city",3
"rebellious, unpredictable, witty; on the ship",3
"unconventional, unpredictable, adaptable, nonconformist, impulsive; ""Rules are for others""; at the market",3
"adventurous, adaptable, impulsive, unconventional, energetic; ""Let's see what happens""; in the forest",3
"witty, unpredictable, nonconformist, adventurous; ""Let's see what happens""; on the ship",3
"spontaneous, nonconformist, adaptable, unpredictable; ""Rules are for others""; in the forest",3
"spontaneous, free-spirited, lively, impulsive, playful; ""Why not try it?""; while exploring caves",3
"unpredictable, adventurous, rebellious, nonconformist, adaptable; on the battlefield",3
"unpredictable, impulsive, free-spirited; ""Rules are for others""; at dawn",3
"energetic, unconventional, nonconformist; in the library",3
"unconventional, lively, impulsive, adventurous, unpredictable; while exploring caves",3
"unpredictable, chaotic, playful, rebellious, impulsive; ""Let's see what happens""; during winter",3
"playful, spontaneous, chaotic, witty, impulsive; ""Why not try it?""; while exploring caves",3
"adaptable, chaotic, witty; ""Let's see what happens""; at the market",3
"free-spirited, unconventional, rebellious; in the city",3
"unconventional, witty, chaotic; ""Let's see what happens""; in the forest",3
"energetic, spontaneous, adventurous, chaotic; ""Let's see what happens""; in the forest",3
"spontaneous, nonconformist, energetic, witty; on the ship",3
"spontaneous, impulsive, energetic, unpredictable, free-spirited; ""Rules are for others""; during the journey",3
"unpredictable, impulsive, unconventional, adventurous; at dawn",3
"rebellious, witty, spontaneous; ""Rules are for others""; on the battlefield",3
"unconventional, adaptable, rebellious, impulsive, unpredictable; ""Why not try it?""; while exploring caves",3
"adventurous, nonconformist, lively, unconventional; in the forest",3
"witty, nonconformist, free-spirited; while exploring caves",3
"unpredictable, witty, rebellious; ""Rules are for others""; in the city",3
"adaptable, rebellious, impulsive; in the city",3
"nonconformist, playful, rebellious, adventurous, unconventional; ""Let's see what happens""; in the library",3
"rebellious, adventurous, energetic; ""Let's see what happens""; in the city",3
"playful, adaptable, lively, nonconformist; ""Rules are for others""; at dawn",3
"nonconformist, rebellious, energetic, unpredictable; in the library",3
"adventurous, unconventional, impulsive, unpredictable; during the journey",3
"witty, spontaneous, adaptable; on the battlefield",3
"adventurous, chaotic, witty, adaptable; during winter",3
"lively, chaotic, witty; ""Let's see what happens""; at the market",3
"unpredictable, nonconformist, chaotic, energetic; ""Rules are for others""; in the library",3
"witty, unconventional, energetic, spontaneous, unpredictable; ""Why not try it?""; during winter",3
"nonconformist, witty, impulsive, energetic, free-spirited; at dawn",3
"witty, playful, chaotic, free-spirited; ""Let's see what happens""; during winter",3
"free-spirited, unpredictable, spontaneous, adaptable; at dawn",3
"unconventional, impulsive, chaotic, rebellious, energetic; in the forest",3
"energetic, rebellious, lively; ""Why not try it?""; in the forest",3
"spontaneous, lively, playful, adventurous; in the library",3
"energetic, witty, unconventional, adaptable, chaotic; at the market",3
"lively, chaotic, energetic, unconventional, impulsive; during the journey",3
"impulsive, nonconformist, chaotic, rebellious, energetic; ""Rules are for others""; during the journey",3
"witty, spontaneous, impulsive, unpredictable, lively; at the market",3
"adaptable, nonconformist, adventurous; ""Why not try it?""; in the library",3
"free-spirited, rebellious, chaotic, witty; ""Let's see what happens""; during the journey",3
"witty, playful, chaotic, rebellious, free-spirited; ""Let's see what happens""; on the battlefield",3
"playful, nonconformist, chaotic; ""Why not try it?""; during winter",3
"chaotic, witty, unpredictable, adaptable; ""Rules are for others""; on the battlefield",3
"unpredictable, chaotic, unconventional, free-spirited, adventurous; at dawn",3
"adventurous, witty, nonconformist, free-spirited; during winter",3
"lively, energetic, free-spirited, impulsive; ""Let's see what happens""; in the library",3
"chaotic, unconventional, adaptable; at the market",3
"rebellious, unconventional, playful, adaptable; ""Rules are for others""; on the battlefield",3
"unconventional, nonconformist, free-spirited, impulsive, playful; ""Let's see what happens""; on the ship",3
"impulsive, chaotic, unconventional, adventurous, playful; on the battlefield",3
"rebellious, adaptable, playful, lively, impulsive; in the forest",3
"spontaneous, rebellious, free-spirited, energetic, lively; while exploring caves",3
"spontaneous, lively, impulsive, nonconformist, unconventional; during winter",3
"rebellious, adventurous, witty, energetic; during the journey",3
"nonconformist, lively, witty, energetic, impulsive; ""Rules are for others""; in the city",3
"adaptable, spontaneous, adventurous, chaotic; ""Rules are for others""; while exploring caves",3
"unconventional, spontaneous, adaptable; at the market",3
"chaotic, impulsive, rebellious, free-spirited; ""Why not try it?""; during winter",3
"chaotic, lively, unpredictable, impulsive; ""Let's see what happens""; in the city",3
"chaotic, adaptable, energetic, impulsive, nonconformist; in the city",3
"unconventional, unpredictable, chaotic; ""Let's see what happens""; while exploring caves",3
"playful, energetic, unconventional, rebellious, adventurous; ""Let's see what happens""; at the market",3
"playful, lively, adventurous, witty, nonconformist; ""Let's see what happens""; in the forest",3
"free-spirited, unconventional, chaotic, adaptable; ""Let's see what happens""; at dawn",3
"energetic, impulsive, nonconformist, free-spirited, spontaneous; during the journey",3
"unpredictable, witty, nonconformist, spontaneous; on the battlefield",3
"rebellious, witty, unconventional, adventurous, spontaneous; during the journey",3
"nonconformist, rebellious, spontaneous; ""Rules are for others""; during the journey",3
"lively, nonconformist, unpredictable, adaptable, impulsive; ""Why not try it?""; while exploring caves",3
"lively, playful, nonconformist; ""Let's see what happens""; at the market",3
"playful, nonconformist, energetic, lively, spontaneous; during winter",3
"playful, rebellious, unpredictable, witty; ""Let's see what happens""; in the forest",3
"lively, witty, impulsive, unconventional, rebellious; ""Why not try it?""; in the city",3
"witty, spontaneous, free-spirited; ""Let's see what happens""; in the forest",3
"nonconformist, adventurous, playful, adaptable; ""Rules are for others""; during winter",3
"chaotic, unpredictable, impulsive, rebellious, adaptable; during winter",3
"rebellious, playful, witty, adventurous; ""Let's see what happens""; in the library",3
"rebellious, spontaneous, chaotic, unpredictable, adaptable; ""Rules are for others""; in the city",3
"adaptable, unconventional, rebellious, spontaneous, chaotic; at the market",3
"rebellious, energetic, witty; on the ship",3
"energetic, nonconformist, adaptable, chaotic, impulsive; on the ship",3
"playful, energetic, rebellious, adaptable; on the battlefield",3
"nonconformist, free-spirited, unpredictable, lively; during the journey",3
"energetic, rebellious, adaptable; ""Rules are for others""; at dawn",3
"unconventional, spontaneous, witty, nonconformist; at the market",3
"playful, energetic, free-spirited, witty, lively; ""Let's see what happens""; at the market",3
"witty, chaotic, energetic, free-spirited, lively; in the forest",3
"spontaneous, rebellious, playful, chaotic; ""Why not try it?""; in the library",3
"rebellious, chaotic, witty; on the ship",3
"unconventional, playful, adaptable, free-spirited, chaotic; ""Rules are for others""; during winter",3
"playful, unpredictable, lively, energetic; on the battlefield",3
"lively, witty, impulsive, playful, unconventional; on the battlefield",3
